OBV3DaySlope,OBV4DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,SlowStochastic,SlowSto1DaySlope,SlowSto5DaySlope,14DayRSI,14DayRSI1DaySlope,VIXClose,VIX1DaySlope,VIX10DaySlope,VIXSlowStochastic,BuySell
-374410000,-1744803000,389783521.2,576402260.4,1072226817,69.8246069,18.50646278,-1.646879154,53.9858329,8.09516364,19.559999,-1.07,-0.105212188,27.3556079,0
2382630000,2841987000,-169174412.1,1559380308,1450823813,99.36329563,0.813569136,1.132391462,72.27901985,1.470903621,15.45,-1.04,-0.210848509,0,0
-614715000,803631000,-245115163.6,733187946.1,1181984816,96.96724789,-2.396047738,0.47891537,70.41367985,-1.865340004,16.469999,1.019999,-0.220787982,12.67771327,0
-261275000,-22590000,-254701242.4,990380187.5,934421837.9,97.8585766,0.891328703,0.208370644,70.71643863,0.302758783,17.67,1.200001,-0.13181823,26.8957346,0
2235460000,786017000,-254220242.4,1044157967,924289860,98.40044463,0.541868035,-0.180328276,71.1173832,0.400944564,17.52,-0.15,-0.055757691,25.11848341,0
2346415000,2253435000,-176282527.3,-224425943.7,370609060,96.85273688,-1.54770775,-0.358792076,71.66443501,0.547051817,17.280001,-0.239999,0.011575752,22.27489336,0
121830000,1038071000,-175180503,-868327454.3,-444651507.3,94.73217381,-2.120563068,-0.547598788,69.5422928,-2.122142208,17.52,0.239999,0.118000048,25.11848341,0
-15750000,796909000,-273847430.3,2724484633,2475986397,98.97740041,4.764053949,0.82394719,76.09695853,2.463312384,17.02,-0.359999,0.12806063,19.1943128,0
4223740000,1886737000,-114639842.4,-480162985,-1087375272,88.21304658,0.484068089,3.263540898,60.38520198,0.155893974,17.5,0.1,-0.242181788,16.07795274,0
185730000,1800934000,-107375763.6,-729335640.7,-714644938.3,87.96047842,-0.252568154,1.660707862,60.2524937,-0.132708282,17.25,-0.25,-0.175030327,12.64009884,0
3911760000,3936574000,621073151.5,3107477136,3288724475,97.69941597,7.764657486,6.705002876,60.11125994,2.896056176,14.69,-0.38,-0.281151588,2.296819653,0
3816400000,1549217000,-6398472.727,1128612986,-134552013.8,21.1835263,15.28497048,3.124113334,40.96213098,8.397556701,18.26,-1.350001,0.081151618,69.27082131,0
-285110000,1418718000,343808569.7,-532513334.3,-22745504.01,3.238886826,-17.94463947,0.016166563,34.48867735,-6.473453632,21.32,3.06,0.231454545,95.39918809,0
-112125000,575759000,607959921.2,-1111839329,-393200968.7,8.505971158,5.267084332,0.907377297,35.57294958,1.084272232,22.73,1.41,0.408060558,81.50289017,0
4381355000,1792288000,720606945.5,-463556073.4,-1093912139,11.93676367,3.430792513,-0.060113944,37.50963044,1.936680859,21.85,-0.88,0.471090879,73.02504817,0
4190560000,4159857000,730958890.9,342077947,261210451.1,18.0339856,6.097221927,0.239879544,40.90925908,3.39962864,19.99,-1.86,0.421393873,55.10597303,0
3760405000,4077647000,758799066.7,2762221111,1391650929,33.28599295,15.25200735,6.962222669,48.46231924,7.553060159,18.860001,-1.129999,0.263878739,44.21966281,0
-83905000,-1636871000,-667789054.5,-3269671712,-3263666941,60.61376323,4.145873987,-10.27944305,51.97838962,1.416290917,19.91,0.039999,0.358121242,50.26232949,0
-149245000,-951906000,-756074593.9,-2924762740,-3216483078,51.6208022,-8.992961023,-7.278742227,48.71811476,-3.260274858,20.799999,0.889999,0.557575745,59.60124869,0
-57905000,747424000,-597530175.8,-203084035.5,-1206980562,59.0082806,7.387478395,-1.165528507,51.41411372,2.695998958,19.530001,-1.269998,0.594969764,46.27493179,0
-159790000,1067107000,485830830.3,3271293047,2077130086,96.0689962,13.41537124,4.328581669,59.95189902,3.602905946,28.24,-2.460001,-1.647818212,0.851063785,0
-92005000,-974415000,249005345.5,284745451.2,1312893123,80.85803046,-15.21096574,1.79362951,54.46284209,-5.489056938,33.389999,5.149999,-1.070848564,28.24467403,0
269735000,966778000,24038230.3,-244783427.4,730809009.8,95.12412484,14.26609437,1.854111212,58.67495035,4.212108263,31.559999,-1.83,-0.756181988,18.51063199,0
1875000,-1558910000,744810872.7,-1554736123,-1468601616,73.44770299,9.415290081,5.005324348,57.88704928,2.46369986,27.84,0.32,-0.794727279,25.9740223,0
3941145000,1536200000,590449448.5,-17471621.85,-1058136010,74.48502761,1.037324627,1.413638771,58.15750404,0.270454758,28.129999,0.289999,-0.783575806,28.18944663,0
-243975000,-1812685000,-348898787.9,-2407024314,-2474298069,42.60445224,2.932876119,-7.726112463,46.71519801,1.039103792,25.110001,-0.93,-0.370302909,12.90323372,0
4578070000,1838389000,-303345090.9,-2046775600,-2320644374,45.52238806,2.917935821,-3.253720448,47.78530545,1.070107441,24.290001,-0.82,-0.499939218,7.15288269,0
3841765000,4036088000,205815860.6,1930433491,2531782877,96.16182056,-3.768049338,0.522806474,69.09477193,0.175104535,18.67,0.389999,-0.253454479,3.070439494,0
38675000,1574082000,128069527.3,1332178360,1967917714,95.33646739,-0.825353173,-1.244038949,68.1938657,-0.900906232,18.91,0.24,-0.291272673,5.016722072,0
358675000,977122000,-201539.3939,3085040991,2107109663,98.35898168,3.022514293,-0.661293799,71.56817406,3.374308356,18.309999,-0.600001,-0.360969642,7.800934768,0
-55580000,-700325000,-169907727.3,565194016.8,1499346556,89.00188885,-9.357092837,-1.965880099,66.48842288,-5.079751179,18.57,0.260001,-0.363636364,12.54430102,0
-4264725000,-1687769000,-295074030.3,-950402157.8,233591957.5,86.92599684,-2.075892004,-2.480622599,65.11840672,-1.370016163,18.530001,-0.039999,-0.377090921,12.26082124,0
166155000,1749701000,702582981.8,616470927.2,1531477309,92.31330387,-6.126975322,-1.402914049,67.41836429,-7.963537883,20.790001,2.160002,0.027636364,50.53880933,0
-129770000,797347000,562235381.8,794684843,1030216053,98.32186455,6.008560674,-0.736106773,70.68863704,3.270272745,19.040001,-1.75,0.111515206,31.68104867,0
-135740000,-882914000,172900115.2,2901042252,1716039729,97.48604986,-0.835814682,-0.374681419,69.6415002,-1.047136836,19.540001,0.5,0.229697133,37.06898029,0
3170700000,3329346000,340562897,1024069281,877999542.6,95.56558065,0.592702595,-0.08476063,63.83103413,0.167222122,15.28,-0.04,-0.347939473,0.127877238,0
2943795000,3044775000,515183181.8,1540059501,1464295155,98.70233977,3.136759126,1.049801855,64.75546653,0.924432396,14.74,-0.54,-0.47145457,0.137931034,0
133995000,1293078000,648176490.9,2089981417,1636182864,96.90402559,-1.798314182,0.936961527,63.74949681,-1.00596972,13.7,-1.04,-0.539272685,0.390116984,0
3661425000,3540315000,80777830.3,1010460522,1682773715,57.07239759,0.180317394,2.883006373,55.80628447,0.087562386,15.87,0.81,-0.010787879,36.78929766,0
445860000,1671171000,-43701133.33,-822886256.8,-92625800.39,51.80627911,-5.266118478,2.138550522,52.53878764,-3.267496828,16.639999,0.769999,0.111575703,49.66553512,0
-202720000,756175000,112584527.3,714351926.8,1601619430,98.82015377,3.815221126,10.05763679,64.44961331,1.833417261,13.83,-0.73,-0.451212121,1.981230448,0
59660000,-770694000,283264321.2,1265496966,728018089.8,95.14413059,-3.676023185,3.079872072,62.32618559,-2.123427719,13.79,-0.04,-0.655696945,1.564129301,0
-3453285000,-1375181000,269953545.5,251051623.7,863621612.9,91.33965805,-3.804472535,-1.716467374,60.11855407,-2.207631528,13.62,-0.17,-0.811090861,0,0
111415000,-554749000,-60552151.52,283130720.3,576797285.9,92.8641839,-5.77838161,-0.259110103,69.39363238,-5.061744596,14.32,1.01,0.081454545,18.55575868,0
-3863345000,-1505796000,-425704933.3,-2435212794,-826438207.5,89.42147845,-3.442705459,-2.479304644,66.21929054,-3.174341849,14.28,-0.04,0.16569697,18.19012797,0
-81780000,-1567099000,-601169127.3,353135280.4,-739972427.6,98.93380097,9.51232252,-0.549527255,71.6771712,5.45788066,12.9,-1.38,0.174242424,5.575868373,0
223160000,-682436000,-686354660.6,60185325.24,-402535829.6,83.92083824,-15.01296272,-2.337383748,59.64523923,-12.03193197,14.67,1.77,0.213454545,21.75502742,0
114180000,880404000,-619097078.8,-446778480.2,394498169.9,96.85928733,12.93844909,0.248956665,65.25066955,5.605430324,13.72,-0.95,0.172060606,13.07129799,0
3614965000,1513815000,-425216139.4,2735774207,925654765.2,97.56956219,0.710274857,1.422165385,65.52538541,0.274715856,13.41,-0.31,0.100121212,10.23765996,0
-1505000,1445762000,-250650327.3,2543264893,2520856448,95.2332502,-2.33631199,0.624762241,63.74037409,-1.785011312,13.5,0.09,0.036909091,11.06032907,0
-314215000,533484000,-14619787.88,2292708649,2530845180,99.68385627,4.45060607,2.989999891,66.78832032,3.04794623,13.02,-0.48,-0.048969697,6.672760512,0
151025000,-695144000,83400363.64,1965484353,2008571287,98.91842912,-0.765427149,0.623257765,66.14325607,-0.645064258,12.94,-0.08,-0.095454545,5.941499086,0
365135000,846516000,168919793.9,844986504,1446433287,97.69690469,-1.221524429,0.393986392,67.04487853,0.901622462,12.64,-0.3,-0.168,3.199268739,0
3400125000,1576282000,255532042.4,253077814.9,560693216.9,96.55554865,-1.141356037,0.065764533,67.3926165,0.347737977,12.98,0.34,-0.146545455,6.307129799,0
3572810000,3506585000,265085206.1,1162015999,845970536.7,97.38510258,0.82955393,-0.696038784,67.81931734,0.426700834,12.66,-0.32,-0.128969697,3.382084095,0
3266545000,1284837000,-11027636.36,2525032327,1675408341,99.90079826,2.424067172,0.026283103,70.05983845,2.838810445,11.3,-0.53,-0.389272727,3.037666703,0
-858295000,753098000,-190039066.7,2364207020,2255837899,96.67458589,-3.226212367,-0.202937783,68.21186797,-1.847970483,11.3,0,-0.312424242,3.037666703,0
-4170205000,-1981930000,-405349236.4,504295241.4,1453124258,86.02956046,-10.64502544,-1.951812473,62.20551108,-6.006356892,13.36,2.06,-0.164,28.06804033,0
-3480385000,-3957442000,-659543678.8,-78263191.17,321878232.7,80.56222883,-5.467331624,-4.770024232,59.72914972,-2.476361356,14.39,1.03,0.013151515,40.58322715,0
-223560000,-1463125000,-750522254.5,1039904537,542031081.7,93.75393088,13.19170205,-2.840609182,63.98724813,4.258098414,12.67,-1.72,0.088787879,19.68408023,0
52910000,-772208000,-710792387.9,-187755948,130281064.7,77.33119272,-16.42273815,-3.096241592,56.0426333,-7.944614837,13.99,1.32,0.215515152,35.72296042,0
-147445000,591933000,-537279527.3,122253653.5,416809091.4,91.43877206,14.10757934,0.75873871,60.5714228,4.528789507,13.57,-0.42,0.276727273,30.61968036,0
-114895000,-747080000,-320437103,603591209.8,-69505011.49,83.45420647,-7.984565587,0.346879646,57.5760143,-2.995408501,13.74,0.17,0.266666667,32.68529372,0
-154455000,474024000,-161225715.2,733581402.4,1065879013,98.57319943,15.11899296,1.576155085,62.24677171,4.670757404,12.77,-0.97,0.224606061,20.89914691,0
-22475000,-680010000,-25379909.09,2557490952,1417635406,97.42170541,-1.151494022,4.731545273,61.68969885,-0.557072859,13.15,0.38,0.167878788,25.5164003,0
195115000,686426000,129779309.1,2425658131,2523901075,98.7216046,1.299899195,2.853316402,64.07557522,2.385876373,12.7,-0.45,0.035272727,20.04860024,0
275665000,-378420000,241623745.5,726010626.4,1386726376,90.18243539,-8.539169214,1.3604863,59.64618821,-4.429387013,13.58,0.88,-0.06630303,30.74118703,0
82815000,-660179000,-220160000,1056214827,254818920.5,95.21238943,-4.787610567,-0.609424746,71.84910414,-0.665619898,13.02,0.57,0.004969697,16.5861487,0
3040855000,3190482000,-134457018.2,2207927441,2047157341,98.48488086,-0.739436715,1.835417884,69.1161573,0.878085148,12.29,-0.25,-0.187757576,0,0
-158525000,1173572000,-140855066.7,-481491053,813206856.4,95.38460771,-3.10027315,0.196381893,67.28757495,-1.828582356,12.66,0.37,-0.201151515,5.995934959,0
-3216150000,-1405569000,-227008339.4,-1995077440,-1070689698,90.72583515,-4.658772553,-1.674002555,63.56720722,-3.720367725,13.18,0.52,-0.175030303,11.2804878,0
-6810000,-1266552000,-299654284.8,493415127,-518217809.3,93.83891332,3.113078171,-1.85298542,64.96133242,1.394125194,12.97,-0.21,-0.161212121,9.146341463,0
3042635000,1156995000,-293971624.2,2796829779,1394001314,94.8501255,1.011212179,-0.881520509,65.42415976,0.462827338,12.72,-0.25,-0.159757576,6.605691057,0
-38875000,1249702000,-219785806.1,1014114959,1747980560,90.28525395,-4.564871555,-0.607441717,61.47639926,-3.947760499,13.39,0.67,-0.111515152,13.41463415,0
-3057990000,-3183946000,-179243939.4,-2069142581,-2135426900,52.02146057,-11.92653978,-9.497947062,35.28825262,-3.447863255,15.1,0.73,0.239636364,44.2489911,0
44780000,-1227020000,-104770103,-1439327316,-1543344229,51.17542054,-0.846040026,-8.073543981,39.04965457,3.761401955,14.91,-0.19,0.274242424,49.43821018,0
30955000,-553377000,-96343478.79,-938347078.1,-1412611419,38.43107979,-12.74434075,-7.115875354,35.66048225,-3.389172325,15.94,1.03,0.355818182,70.1365068,0
-34970000,-1237355000,-361080321.2,1387268655,946887792.8,65.95372572,13.13599879,-1.236452121,54.21904407,5.900057641,15.54,-1.06,0.318242424,58.87682226,0
-383880000,-687202000,-133318987.9,-18340317.8,316592273.7,83.08798654,-15.86594981,-2.963686825,60.88475366,-10.3769933,14.23,0.51,-0.013212121,50.19762846,0
-2927435000,-1370669000,-271529327.3,-1524444006,-597888713.6,82.49714476,-0.590841785,-4.097432137,60.5312576,-0.35349606,13.76,-0.47,0.038424242,40.90909091,0
-3034560000,-3022343000,-428839769.7,-1606588875,-1596624007,77.73309572,-4.764049043,-5.324905285,57.80562614,-2.72563146,13.55,-0.21,0.102424242,36.75889328,0
108450000,-1096696000,-523762703,169817756.9,-501422842.4,86.98204321,9.248947489,-2.929867713,62.22931873,4.423692587,12.92,-0.63,0.115333333,24.3083004,0
-70195000,-679397000,-475404187.9,1825558319,768658714.6,86.54283676,-0.439206447,1.139459887,61.98364427,-0.245674466,12.87,-0.05,0.086060606,23.3201581,0
-35495000,667014000,-319591406.1,1123407742,1467723240,87.26357497,0.720738213,1.834260147,62.24704046,0.263396198,12.89,0.02,0.022606061,23.71541502,0
3458430000,1337531000,-19859393.94,1794401805,1602979028,91.31988919,4.05631422,2.745511872,64.02530163,1.778261163,12.14,-0.75,-0.096727273,8.893280632,0
-127820000,1331224000,155309127.3,102641323.5,568171855.4,62.87291812,-28.44697107,-4.344119774,50.1294745,-13.89582713,13.28,1.14,-0.142909091,31.4229249,0
-119040000,570154000,283075654.5,282953694.4,760354503.1,87.03506157,24.16214345,-2.340620723,58.39010982,8.260635316,12.28,-1,-0.180242424,11.66007905,0
3565535000,1397243000,379449618.2,2593834897,1083894185,97.03082473,9.99576316,1.524967189,61.68904992,3.298940103,12.28,0,-0.191393939,11.66007905,0
143245000,1469708000,381369284.8,1780632853,2229325661,94.02540442,-3.005420303,3.956893708,60.33874206,-1.350307853,12.53,0.25,-0.137454545,16.60079051,0
-3558715000,-1351020000,309575678.8,143150466.2,837371838.9,85.34699032,-8.678414101,5.193848727,56.49333963,-3.845402439,12.44,-0.09,-0.099151515,14.82213439,0
186390000,-540055000,129316266.7,1553087732,1214506557,98.03768105,-0.284965848,0.823182767,65.31420849,-0.045678718,13.89,-0.21,-0.015939394,21.5098242,0
-16270000,780670000,101068193.9,-452259490.8,662987954.8,96.59080995,-1.446871103,2.131949326,66.13512167,0.820913173,14.21,0.32,0.002727273,24.81902792,0
2895340000,1037615000,-198976551.5,2087888977,690236939.8,92.22797555,9.213905273,1.413669884,59.61763959,4.44933583,14.52,-1.12,0.2421818,22.06047032,0
-179510000,1043460000,-140239006.1,963009522.8,1363763266,84.34607529,-7.881900257,4.118101157,54.62349223,-4.994147366,15.12,0.6,0.176181812,20.89552239,0
19165000,561635000,-52714812.12,1198721349,1378610548,92.06320372,7.717128433,4.373506135,58.30620213,3.682709901,14.52,-0.6,0.083878794,13.43283582,0
-971585000,-1236960000,26305593.94,-446322519.6,-109621267.5,88.05206455,-4.011139171,0.991121673,55.91901605,-2.387186079,15,0.48,0.007333352,19.40298507,0
53055000,687893000,308923460.6,-423681088.5,-277963430.7,77.48428112,3.883222734,3.740955323,56.37984026,0.920958851,13.32,0.05,-0.436060679,12.81139018,0
-10595000,-612890000,181999757.6,-609589764.7,-754837257.4,59.1413567,-18.34292442,-2.161123552,51.01409276,-5.365747505,14.06,0.74,-0.369939491,25.97865231,0
410830000,882745000,21069284.85,-87871019.08,-39765818.89,66.41345849,7.272101785,-3.886874566,52.92683245,1.912739691,13.97,-0.09,-0.210545509,24.37722854,0
3841250000,1744312000,-120866872.7,1839570289,707457318.1,77.14657146,10.73311297,-0.397979649,55.67762699,2.750794539,13.71,-0.26,-0.089575758,19.75089319,0
3713525000,3803301000,-198751866.7,2492659078,2207071748,83.92417881,6.777607354,3.088501014,57.37164751,1.694020521,13.41,-0.3,0.010787879,14.41281395,0
181245000,1581016000,-169862866.7,1630221384,1868930518,83.59868815,-0.325490662,6.642538323,57.25846426,-0.113183252,13.25,-0.16,0.033757576,11.56583836,0
-3288150000,-1180795000,-168265103,-811411596.4,443995078.3,80.53544931,-3.063238847,3.469609833,56.13604864,-1.122415612,12.91,-0.34,-0.005212121,5.516015216,0
-212915000,-1468727000,-185172612.1,313234629.3,72949252.32,84.78052544,4.245076136,1.187917845,57.38282335,1.24677471,13.29,0.38,-0.025333333,12.27758226,0
-296765000,-852554000,-209208721.2,-420756789.2,-561662580.3,64.35113083,-20.42939461,-3.796425868,50.01505918,-7.367764177,13.8,0.51,-0.022121212,21.35231697,0
152845000,579100000,-186203454.5,34545595.9,433725284,77.00185977,12.65072894,-2.937797525,53.95743523,3.942376054,13.4,-0.4,-0.042787879,14.23487798,0
119765000,-563024000,-178095169.7,997009067.5,-60337440.3,73.89048178,-3.111377992,-2.106860074,52.85332337,-1.10411186,13.43,0.03,-0.060060606,14.7686859,0
-184200000,640023000,-230297860.6,787780641.1,1351340437,77.32749756,3.437015784,-0.536670482,53.97374341,1.120420034,12.92,-0.51,-0.057151515,6.095238095,0
3015380000,1093704000,-206401321.2,2907448742,1621558762,99.24022592,21.91272836,7.010382797,60.43018738,6.456443973,12.23,-0.69,-0.084060606,5.862646566,0
2960710000,2984506000,-72556206.06,623916933.1,1551418776,94.6246557,-4.61557022,6.059533601,60.69161531,0.261427934,12.13,-0.1,-0.112666667,4.18760469,0
46810000,1221376000,119293406.1,-1519970160,-219798080.4,84.46645503,-10.15820067,3.844910466,56.23038697,-4.461228346,12.17,0.04,-0.139939394,4.857621441,0
-3187350000,-1319912000,210463993.9,-1332642562,-1421413425,64.33202715,-20.13442788,-4.07647117,48.60421068,-7.626176291,13.17,1,-0.10830303,21.6080402,0
2838240000,2923355000,24148387.88,1403652344,1935486316,96.93736744,-3.062632558,-0.252772214,73.7259414,0.478835218,11.15,0.42,-0.042484848,6.203840473,0
54910000,1173454000,98295672.73,1292293247,1628966417,96.58192614,-0.355441302,-0.758120996,73.35510313,-0.370838267,10.99,-0.16,-0.072666667,3.840472674,0
-2706490000,-1050476000,13740581.82,1077168607,893360751.1,89.35545933,-7.226466808,-2.269737509,68.0555528,-5.29955033,11.6,0.61,-0.051939394,19.12087912,0
3644195000,3401298000,226467030.3,2541447051,2633629959,99.08204894,-0.560990631,4.459584439,70.9964679,1.09631483,10.85,0.23,-0.06830303,10.32388664,0
809305000,1804852000,397681090.9,1942300168,2203579929,98.75139352,-0.330655416,2.313769949,70.78351858,-0.212949323,10.98,0.13,-0.123272727,15.42168675,0
-280425000,-627062000,-120284539.4,1576129752,1547105573,96.21080789,-2.123479134,0.567718796,65.58516703,-0.754657679,12.25,0.16,0.029333333,23.78223496,0
-2814980000,-1293247000,-273581903,-305061479.4,582978914.2,91.80855694,-4.402250948,-0.207898509,64.45499454,-1.130172484,12.36,0.11,0.078484848,25.35816619,0
-2941195000,-2891709000,-399930903,-1447696707,-749968270.9,87.29202172,-4.516535219,-1.538463863,62.18411865,-2.270875894,12.64,0.28,0.112424242,29.36962751,0
